id	chrom	len	cumlen
scaffold_group249	Scaffold_7458__1_contigs__length_1323	1324	1048343662
scaffold_group249	Scaffold_7459__1_contigs__length_1323	1324	1048344986
scaffold_group249	Scaffold_7460__1_contigs__length_1323	1324	1048346310
scaffold_group249	Scaffold_7461__1_contigs__length_1322	1323	1048347633
scaffold_group249	Scaffold_7462__1_contigs__length_1322	1323	1048348956
scaffold_group249	Scaffold_7463__1_contigs__length_1322	1323	1048350279
scaffold_group249	Scaffold_7464__1_contigs__length_1321	1322	1048351601
scaffold_group249	Scaffold_7465__1_contigs__length_1321	1322	1048352923
scaffold_group249	Scaffold_7466__1_contigs__length_1321	1322	1048354245
scaffold_group249	Scaffold_7467__1_contigs__length_1321	1322	1048355567
scaffold_group249	Scaffold_7468__1_contigs__length_1321	1322	1048356889
scaffold_group249	Scaffold_7469__1_contigs__length_1321	1322	1048358211
scaffold_group249	Scaffold_7470__1_contigs__length_1321	1322	1048359533
scaffold_group249	Scaffold_7471__1_contigs__length_1320	1321	1048360854
scaffold_group249	Scaffold_7472__1_contigs__length_1320	1321	1048362175
scaffold_group249	Scaffold_7473__1_contigs__length_1320	1321	1048363496
scaffold_group249	Scaffold_7474__1_contigs__length_1320	1321	1048364817
scaffold_group249	Scaffold_7475__1_contigs__length_1320	1321	1048366138
scaffold_group249	Scaffold_7476__1_contigs__length_1320	1321	1048367459
scaffold_group249	Scaffold_7477__1_contigs__length_1319	1320	1048368779
scaffold_group249	Scaffold_7478__1_contigs__length_1319	1320	1048370099
scaffold_group249	Scaffold_7479__1_contigs__length_1319	1320	1048371419
scaffold_group249	Scaffold_7480__1_contigs__length_1319	1320	1048372739
scaffold_group250	Scaffold_7481__1_contigs__length_1319	1320	1048374059
scaffold_group250	Scaffold_7482__1_contigs__length_1318	1319	1048375378
scaffold_group250	Scaffold_7483__1_contigs__length_1318	1319	1048376697
scaffold_group250	Scaffold_7484__1_contigs__length_1318	1319	1048378016
scaffold_group250	Scaffold_7485__1_contigs__length_1318	1319	1048379335
scaffold_group250	Scaffold_7486__1_contigs__length_1317	1318	1048380653
scaffold_group250	Scaffold_7487__1_contigs__length_1317	1318	1048381971
scaffold_group250	Scaffold_7488__1_contigs__length_1317	1318	1048383289
scaffold_group250	Scaffold_7489__1_contigs__length_1317	1318	1048384607
scaffold_group250	Scaffold_7490__1_contigs__length_1316	1317	1048385924
scaffold_group250	Scaffold_7491__1_contigs__length_1316	1317	1048387241
scaffold_group250	Scaffold_7492__1_contigs__length_1316	1317	1048388558
scaffold_group250	Scaffold_7493__1_contigs__length_1316	1317	1048389875
scaffold_group250	Scaffold_7494__1_contigs__length_1316	1317	1048391192
scaffold_group250	Scaffold_7495__1_contigs__length_1315	1316	1048392508
scaffold_group250	Scaffold_7496__1_contigs__length_1315	1316	1048393824
scaffold_group250	Scaffold_7497__1_contigs__length_1315	1316	1048395140
scaffold_group250	Scaffold_7498__1_contigs__length_1315	1316	1048396456
scaffold_group250	Scaffold_7499__1_contigs__length_1315	1316	1048397772
scaffold_group250	Scaffold_7500__1_contigs__length_1315	1316	1048399088
scaffold_group250	Scaffold_7501__1_contigs__length_1315	1316	1048400404
scaffold_group250	Scaffold_7502__1_contigs__length_1315	1316	1048401720
scaffold_group250	Scaffold_7503__1_contigs__length_1315	1316	1048403036
scaffold_group250	Scaffold_7504__1_contigs__length_1315	1316	1048404352
scaffold_group250	Scaffold_7505__1_contigs__length_1314	1315	1048405667
scaffold_group250	Scaffold_7506__1_contigs__length_1314	1315	1048406982
scaffold_group250	Scaffold_7507__1_contigs__length_1314	1315	1048408297
scaffold_group250	Scaffold_7508__1_contigs__length_1314	1315	1048409612
scaffold_group250	Scaffold_7509__1_contigs__length_1313	1314	1048410926
scaffold_group250	Scaffold_7510__1_contigs__length_1313	1314	1048412240
scaffold_group251	Scaffold_7511__1_contigs__length_1313	1314	1048413554
scaffold_group251	Scaffold_7512__1_contigs__length_1313	1314	1048414868
scaffold_group251	Scaffold_7513__1_contigs__length_1313	1314	1048416182
scaffold_group251	Scaffold_7514__1_contigs__length_1313	1314	1048417496
scaffold_group251	Scaffold_7515__1_contigs__length_1313	1314	1048418810
scaffold_group251	Scaffold_7516__1_contigs__length_1313	1314	1048420124
scaffold_group251	Scaffold_7517__1_contigs__length_1313	1314	1048421438
scaffold_group251	Scaffold_7518__1_contigs__length_1313	1314	1048422752
scaffold_group251	Scaffold_7519__1_contigs__length_1313	1314	1048424066
scaffold_group251	Scaffold_7520__1_contigs__length_1313	1314	1048425380
scaffold_group251	Scaffold_7521__1_contigs__length_1313	1314	1048426694
scaffold_group251	Scaffold_7522__1_contigs__length_1312	1313	1048428007
scaffold_group251	Scaffold_7523__1_contigs__length_1312	1313	1048429320
scaffold_group251	Scaffold_7524__1_contigs__length_1312	1313	1048430633
scaffold_group251	Scaffold_7525__1_contigs__length_1312	1313	1048431946
scaffold_group251	Scaffold_7526__1_contigs__length_1312	1313	1048433259
scaffold_group251	Scaffold_7527__1_contigs__length_1312	1313	1048434572
scaffold_group251	Scaffold_7528__1_contigs__length_1312	1313	1048435885
scaffold_group251	Scaffold_7529__1_contigs__length_1311	1312	1048437197
scaffold_group251	Scaffold_7530__1_contigs__length_1311	1312	1048438509
scaffold_group251	Scaffold_7531__1_contigs__length_1311	1312	1048439821
scaffold_group251	Scaffold_7532__1_contigs__length_1311	1312	1048441133
scaffold_group251	Scaffold_7533__1_contigs__length_1311	1312	1048442445
scaffold_group251	Scaffold_7534__1_contigs__length_1311	1312	1048443757
scaffold_group251	Scaffold_7535__1_contigs__length_1311	1312	1048445069
scaffold_group251	Scaffold_7536__1_contigs__length_1311	1312	1048446381
scaffold_group251	Scaffold_7537__1_contigs__length_1311	1312	1048447693
scaffold_group251	Scaffold_7538__1_contigs__length_1311	1312	1048449005
scaffold_group251	Scaffold_7539__1_contigs__length_1310	1311	1048450316
scaffold_group251	Scaffold_7540__1_contigs__length_1310	1311	1048451627
scaffold_group252	Scaffold_7541__1_contigs__length_1310	1311	1048452938
scaffold_group252	Scaffold_7542__1_contigs__length_1310	1311	1048454249
scaffold_group252	Scaffold_7543__1_contigs__length_1310	1311	1048455560
scaffold_group252	Scaffold_7544__1_contigs__length_1309	1310	1048456870
scaffold_group252	Scaffold_7545__1_contigs__length_1309	1310	1048458180
scaffold_group252	Scaffold_7546__1_contigs__length_1309	1310	1048459490
scaffold_group252	Scaffold_7547__1_contigs__length_1309	1310	1048460800
scaffold_group252	Scaffold_7548__1_contigs__length_1309	1310	1048462110
scaffold_group252	Scaffold_7549__1_contigs__length_1309	1310	1048463420
scaffold_group252	Scaffold_7550__1_contigs__length_1309	1310	1048464730
scaffold_group252	Scaffold_7551__1_contigs__length_1308	1309	1048466039
scaffold_group252	Scaffold_7552__1_contigs__length_1308	1309	1048467348
scaffold_group252	Scaffold_7553__1_contigs__length_1308	1309	1048468657
scaffold_group252	Scaffold_7554__1_contigs__length_1308	1309	1048469966
scaffold_group252	Scaffold_7555__1_contigs__length_1308	1309	1048471275
scaffold_group252	Scaffold_7556__1_contigs__length_1307	1308	1048472583
scaffold_group252	Scaffold_7557__1_contigs__length_1307	1308	1048473891
scaffold_group252	Scaffold_7558__1_contigs__length_1307	1308	1048475199
scaffold_group252	Scaffold_7559__1_contigs__length_1307	1308	1048476507
scaffold_group252	Scaffold_7560__1_contigs__length_1306	1307	1048477814
scaffold_group252	Scaffold_7561__1_contigs__length_1306	1307	1048479121
scaffold_group252	Scaffold_7562__1_contigs__length_1306	1307	1048480428
scaffold_group252	Scaffold_7563__1_contigs__length_1306	1307	1048481735
scaffold_group252	Scaffold_7564__1_contigs__length_1306	1307	1048483042
scaffold_group252	Scaffold_7565__1_contigs__length_1306	1307	1048484349
scaffold_group252	Scaffold_7566__1_contigs__length_1306	1307	1048485656
scaffold_group252	Scaffold_7567__1_contigs__length_1305	1306	1048486962
scaffold_group252	Scaffold_7568__1_contigs__length_1305	1306	1048488268
scaffold_group252	Scaffold_7569__1_contigs__length_1305	1306	1048489574
scaffold_group252	Scaffold_7570__1_contigs__length_1305	1306	1048490880
scaffold_group253	Scaffold_7571__1_contigs__length_1305	1306	1048492186
scaffold_group253	Scaffold_7572__1_contigs__length_1305	1306	1048493492
scaffold_group253	Scaffold_7573__1_contigs__length_1304	1305	1048494797
scaffold_group253	Scaffold_7574__1_contigs__length_1304	1305	1048496102
scaffold_group253	Scaffold_7575__1_contigs__length_1304	1305	1048497407
scaffold_group253	Scaffold_7576__1_contigs__length_1304	1305	1048498712
scaffold_group253	Scaffold_7577__1_contigs__length_1304	1305	1048500017
scaffold_group253	Scaffold_7578__1_contigs__length_1303	1304	1048501321
scaffold_group253	Scaffold_7579__1_contigs__length_1303	1304	1048502625
scaffold_group253	Scaffold_7580__1_contigs__length_1303	1304	1048503929
scaffold_group253	Scaffold_7581__1_contigs__length_1303	1304	1048505233
scaffold_group253	Scaffold_7582__1_contigs__length_1303	1304	1048506537
scaffold_group253	Scaffold_7583__1_contigs__length_1303	1304	1048507841
scaffold_group253	Scaffold_7584__1_contigs__length_1303	1304	1048509145
scaffold_group253	Scaffold_7585__1_contigs__length_1303	1304	1048510449
scaffold_group253	Scaffold_7586__1_contigs__length_1302	1303	1048511752
scaffold_group253	Scaffold_7587__1_contigs__length_1302	1303	1048513055
scaffold_group253	Scaffold_7588__1_contigs__length_1302	1303	1048514358
scaffold_group253	Scaffold_7589__1_contigs__length_1302	1303	1048515661
scaffold_group253	Scaffold_7590__1_contigs__length_1302	1303	1048516964
scaffold_group253	Scaffold_7591__1_contigs__length_1302	1303	1048518267
scaffold_group253	Scaffold_7592__1_contigs__length_1302	1303	1048519570
scaffold_group253	Scaffold_7593__1_contigs__length_1302	1303	1048520873
scaffold_group253	Scaffold_7594__1_contigs__length_1301	1302	1048522175
scaffold_group253	Scaffold_7595__1_contigs__length_1301	1302	1048523477
scaffold_group253	Scaffold_7596__1_contigs__length_1301	1302	1048524779
scaffold_group253	Scaffold_7597__1_contigs__length_1301	1302	1048526081
scaffold_group253	Scaffold_7598__1_contigs__length_1301	1302	1048527383
scaffold_group253	Scaffold_7599__1_contigs__length_1301	1302	1048528685
scaffold_group253	Scaffold_7600__1_contigs__length_1301	1302	1048529987
scaffold_group254	Scaffold_7601__1_contigs__length_1300	1301	1048531288
scaffold_group254	Scaffold_7602__1_contigs__length_1300	1301	1048532589
scaffold_group254	Scaffold_7603__1_contigs__length_1300	1301	1048533890
scaffold_group254	Scaffold_7604__1_contigs__length_1300	1301	1048535191
scaffold_group254	Scaffold_7605__1_contigs__length_1300	1301	1048536492
scaffold_group254	Scaffold_7606__1_contigs__length_1300	1301	1048537793
scaffold_group254	Scaffold_7607__1_contigs__length_1300	1301	1048539094
scaffold_group254	Scaffold_7608__1_contigs__length_1300	1301	1048540395
scaffold_group254	Scaffold_7609__1_contigs__length_1299	1300	1048541695
scaffold_group254	Scaffold_7610__1_contigs__length_1299	1300	1048542995
scaffold_group254	Scaffold_7611__1_contigs__length_1299	1300	1048544295
scaffold_group254	Scaffold_7612__1_contigs__length_1299	1300	1048545595
scaffold_group254	Scaffold_7613__1_contigs__length_1298	1299	1048546894
scaffold_group254	Scaffold_7614__1_contigs__length_1298	1299	1048548193
scaffold_group254	Scaffold_7615__1_contigs__length_1298	1299	1048549492
scaffold_group254	Scaffold_7616__1_contigs__length_1298	1299	1048550791
scaffold_group254	Scaffold_7617__1_contigs__length_1298	1299	1048552090
scaffold_group254	Scaffold_7618__1_contigs__length_1298	1299	1048553389
scaffold_group254	Scaffold_7619__1_contigs__length_1298	1299	1048554688
scaffold_group254	Scaffold_7620__1_contigs__length_1297	1298	1048555986
scaffold_group254	Scaffold_7621__1_contigs__length_1297	1298	1048557284
scaffold_group254	Scaffold_7622__1_contigs__length_1297	1298	1048558582
scaffold_group254	Scaffold_7623__1_contigs__length_1297	1298	1048559880
scaffold_group254	Scaffold_7624__1_contigs__length_1297	1298	1048561178
scaffold_group254	Scaffold_7625__1_contigs__length_1297	1298	1048562476
scaffold_group254	Scaffold_7626__1_contigs__length_1297	1298	1048563774
scaffold_group254	Scaffold_7627__1_contigs__length_1297	1298	1048565072
scaffold_group254	Scaffold_7628__1_contigs__length_1297	1298	1048566370
scaffold_group254	Scaffold_7629__1_contigs__length_1297	1298	1048567668
scaffold_group254	Scaffold_7630__1_contigs__length_1297	1298	1048568966
scaffold_group255	Scaffold_7631__1_contigs__length_1297	1298	1048570264
scaffold_group255	Scaffold_7632__1_contigs__length_1296	1297	1048571561
scaffold_group255	Scaffold_7633__1_contigs__length_1296	1297	1048572858
scaffold_group255	Scaffold_7634__1_contigs__length_1296	1297	1048574155
scaffold_group255	Scaffold_7635__1_contigs__length_1296	1297	1048575452
scaffold_group255	Scaffold_7636__1_contigs__length_1296	1297	1048576749
scaffold_group255	Scaffold_7637__1_contigs__length_1296	1297	1048578046
scaffold_group255	Scaffold_7638__1_contigs__length_1296	1297	1048579343
scaffold_group255	Scaffold_7639__1_contigs__length_1296	1297	1048580640
scaffold_group255	Scaffold_7640__1_contigs__length_1295	1296	1048581936
scaffold_group255	Scaffold_7641__1_contigs__length_1295	1296	1048583232
scaffold_group255	Scaffold_7642__1_contigs__length_1295	1296	1048584528
scaffold_group255	Scaffold_7643__1_contigs__length_1295	1296	1048585824
scaffold_group255	Scaffold_7644__1_contigs__length_1295	1296	1048587120
scaffold_group255	Scaffold_7645__1_contigs__length_1295	1296	1048588416
scaffold_group255	Scaffold_7646__1_contigs__length_1295	1296	1048589712
scaffold_group255	Scaffold_7647__1_contigs__length_1294	1295	1048591007
scaffold_group255	Scaffold_7648__1_contigs__length_1294	1295	1048592302
scaffold_group255	Scaffold_7649__1_contigs__length_1294	1295	1048593597
scaffold_group255	Scaffold_7650__1_contigs__length_1294	1295	1048594892
scaffold_group255	Scaffold_7651__1_contigs__length_1294	1295	1048596187
scaffold_group255	Scaffold_7652__1_contigs__length_1293	1294	1048597481
scaffold_group255	Scaffold_7653__1_contigs__length_1293	1294	1048598775
scaffold_group255	Scaffold_7654__1_contigs__length_1293	1294	1048600069
scaffold_group255	Scaffold_7655__1_contigs__length_1293	1294	1048601363
scaffold_group255	Scaffold_7656__1_contigs__length_1292	1293	1048602656
scaffold_group255	Scaffold_7657__1_contigs__length_1292	1293	1048603949
scaffold_group255	Scaffold_7658__1_contigs__length_1292	1293	1048605242
scaffold_group255	Scaffold_7659__1_contigs__length_1292	1293	1048606535
scaffold_group255	Scaffold_7660__1_contigs__length_1292	1293	1048607828
scaffold_group256	Scaffold_7661__1_contigs__length_1292	1293	1048609121
scaffold_group256	Scaffold_7662__1_contigs__length_1292	1293	1048610414
scaffold_group256	Scaffold_7663__1_contigs__length_1292	1293	1048611707
scaffold_group256	Scaffold_7664__1_contigs__length_1291	1292	1048612999
scaffold_group256	Scaffold_7665__1_contigs__length_1291	1292	1048614291
scaffold_group256	Scaffold_7666__1_contigs__length_1291	1292	1048615583
scaffold_group256	Scaffold_7667__1_contigs__length_1291	1292	1048616875
scaffold_group256	Scaffold_7668__1_contigs__length_1291	1292	1048618167
scaffold_group256	Scaffold_7669__1_contigs__length_1291	1292	1048619459
scaffold_group256	Scaffold_7670__1_contigs__length_1291	1292	1048620751
scaffold_group256	Scaffold_7671__1_contigs__length_1291	1292	1048622043
scaffold_group256	Scaffold_7672__1_contigs__length_1291	1292	1048623335
scaffold_group256	Scaffold_7673__1_contigs__length_1290	1291	1048624626
scaffold_group256	Scaffold_7674__1_contigs__length_1290	1291	1048625917
scaffold_group256	Scaffold_7675__1_contigs__length_1290	1291	1048627208
scaffold_group256	Scaffold_7676__1_contigs__length_1290	1291	1048628499
scaffold_group256	Scaffold_7677__1_contigs__length_1290	1291	1048629790
scaffold_group256	Scaffold_7678__1_contigs__length_1289	1290	1048631080
scaffold_group256	Scaffold_7679__1_contigs__length_1289	1290	1048632370
scaffold_group256	Scaffold_7680__1_contigs__length_1289	1290	1048633660
scaffold_group256	Scaffold_7681__1_contigs__length_1289	1290	1048634950
scaffold_group256	Scaffold_7682__1_contigs__length_1289	1290	1048636240
scaffold_group256	Scaffold_7683__1_contigs__length_1289	1290	1048637530
scaffold_group256	Scaffold_7684__1_contigs__length_1288	1289	1048638819
scaffold_group256	Scaffold_7685__1_contigs__length_1288	1289	1048640108
scaffold_group256	Scaffold_7686__1_contigs__length_1288	1289	1048641397
scaffold_group256	Scaffold_7687__1_contigs__length_1288	1289	1048642686
scaffold_group256	Scaffold_7688__1_contigs__length_1288	1289	1048643975
scaffold_group256	Scaffold_7689__1_contigs__length_1288	1289	1048645264
scaffold_group256	Scaffold_7690__1_contigs__length_1288	1289	1048646553
scaffold_group257	Scaffold_7691__1_contigs__length_1287	1288	1048647841
scaffold_group257	Scaffold_7692__1_contigs__length_1287	1288	1048649129
scaffold_group257	Scaffold_7693__1_contigs__length_1287	1288	1048650417
scaffold_group257	Scaffold_7694__1_contigs__length_1287	1288	1048651705
scaffold_group257	Scaffold_7695__1_contigs__length_1287	1288	1048652993
scaffold_group257	Scaffold_7696__1_contigs__length_1287	1288	1048654281
scaffold_group257	Scaffold_7697__1_contigs__length_1287	1288	1048655569
scaffold_group257	Scaffold_7698__1_contigs__length_1286	1287	1048656856
scaffold_group257	Scaffold_7699__1_contigs__length_1286	1287	1048658143
scaffold_group257	Scaffold_7700__1_contigs__length_1286	1287	1048659430
scaffold_group257	Scaffold_7701__1_contigs__length_1286	1287	1048660717
scaffold_group257	Scaffold_7702__1_contigs__length_1286	1287	1048662004
scaffold_group257	Scaffold_7703__1_contigs__length_1285	1286	1048663290
scaffold_group257	Scaffold_7704__1_contigs__length_1285	1286	1048664576
scaffold_group257	Scaffold_7705__1_contigs__length_1285	1286	1048665862
scaffold_group257	Scaffold_7706__1_contigs__length_1285	1286	1048667148
scaffold_group257	Scaffold_7707__1_contigs__length_1284	1285	1048668433
scaffold_group257	Scaffold_7708__1_contigs__length_1284	1285	1048669718
scaffold_group257	Scaffold_7709__1_contigs__length_1284	1285	1048671003
scaffold_group257	Scaffold_7710__1_contigs__length_1284	1285	1048672288
scaffold_group257	Scaffold_7711__1_contigs__length_1284	1285	1048673573
scaffold_group257	Scaffold_7712__1_contigs__length_1284	1285	1048674858
scaffold_group257	Scaffold_7713__1_contigs__length_1284	1285	1048676143
scaffold_group257	Scaffold_7714__1_contigs__length_1283	1284	1048677427
scaffold_group257	Scaffold_7715__1_contigs__length_1283	1284	1048678711
scaffold_group257	Scaffold_7716__1_contigs__length_1283	1284	1048679995
scaffold_group257	Scaffold_7717__1_contigs__length_1283	1284	1048681279
scaffold_group257	Scaffold_7718__1_contigs__length_1283	1284	1048682563
scaffold_group257	Scaffold_7719__1_contigs__length_1283	1284	1048683847
scaffold_group257	Scaffold_7720__1_contigs__length_1283	1284	1048685131
scaffold_group258	Scaffold_7721__1_contigs__length_1283	1284	1048686415
scaffold_group258	Scaffold_7722__1_contigs__length_1282	1283	1048687698
scaffold_group258	Scaffold_7723__1_contigs__length_1282	1283	1048688981
scaffold_group258	Scaffold_7724__1_contigs__length_1282	1283	1048690264
scaffold_group258	Scaffold_7725__1_contigs__length_1281	1282	1048691546
scaffold_group258	Scaffold_7726__1_contigs__length_1281	1282	1048692828
scaffold_group258	Scaffold_7727__1_contigs__length_1281	1282	1048694110
scaffold_group258	Scaffold_7728__1_contigs__length_1281	1282	1048695392
scaffold_group258	Scaffold_7729__1_contigs__length_1281	1282	1048696674
scaffold_group258	Scaffold_7730__1_contigs__length_1281	1282	1048697956
scaffold_group258	Scaffold_7731__1_contigs__length_1280	1281	1048699237
scaffold_group258	Scaffold_7732__1_contigs__length_1280	1281	1048700518
scaffold_group258	Scaffold_7733__1_contigs__length_1280	1281	1048701799
scaffold_group258	Scaffold_7734__1_contigs__length_1280	1281	1048703080
scaffold_group258	Scaffold_7735__1_contigs__length_1280	1281	1048704361
scaffold_group258	Scaffold_7736__1_contigs__length_1280	1281	1048705642
scaffold_group258	Scaffold_7737__1_contigs__length_1279	1280	1048706922
scaffold_group258	Scaffold_7738__1_contigs__length_1279	1280	1048708202
scaffold_group258	Scaffold_7739__1_contigs__length_1279	1280	1048709482
scaffold_group258	Scaffold_7740__1_contigs__length_1279	1280	1048710762
scaffold_group258	Scaffold_7741__1_contigs__length_1278	1279	1048712041
scaffold_group258	Scaffold_7742__1_contigs__length_1278	1279	1048713320
scaffold_group258	Scaffold_7743__1_contigs__length_1278	1279	1048714599
scaffold_group258	Scaffold_7744__1_contigs__length_1278	1279	1048715878
scaffold_group258	Scaffold_7745__1_contigs__length_1278	1279	1048717157
scaffold_group258	Scaffold_7746__1_contigs__length_1278	1279	1048718436
scaffold_group258	Scaffold_7747__1_contigs__length_1278	1279	1048719715
scaffold_group258	Scaffold_7748__1_contigs__length_1278	1279	1048720994
scaffold_group258	Scaffold_7749__1_contigs__length_1278	1279	1048722273
scaffold_group258	Scaffold_7750__1_contigs__length_1278	1279	1048723552
scaffold_group259	Scaffold_7751__1_contigs__length_1277	1278	1048724830
scaffold_group259	Scaffold_7752__1_contigs__length_1277	1278	1048726108
scaffold_group259	Scaffold_7753__1_contigs__length_1277	1278	1048727386
scaffold_group259	Scaffold_7754__1_contigs__length_1277	1278	1048728664
scaffold_group259	Scaffold_7755__1_contigs__length_1277	1278	1048729942
scaffold_group259	Scaffold_7756__1_contigs__length_1277	1278	1048731220
scaffold_group259	Scaffold_7757__1_contigs__length_1277	1278	1048732498
scaffold_group259	Scaffold_7758__1_contigs__length_1276	1277	1048733775
scaffold_group259	Scaffold_7759__1_contigs__length_1276	1277	1048735052
scaffold_group259	Scaffold_7760__1_contigs__length_1276	1277	1048736329
scaffold_group259	Scaffold_7761__1_contigs__length_1276	1277	1048737606
scaffold_group259	Scaffold_7762__1_contigs__length_1276	1277	1048738883
scaffold_group259	Scaffold_7763__1_contigs__length_1276	1277	1048740160
scaffold_group259	Scaffold_7764__1_contigs__length_1276	1277	1048741437
scaffold_group259	Scaffold_7765__1_contigs__length_1275	1276	1048742713
scaffold_group259	Scaffold_7766__1_contigs__length_1275	1276	1048743989
scaffold_group259	Scaffold_7767__1_contigs__length_1275	1276	1048745265
scaffold_group259	Scaffold_7768__1_contigs__length_1275	1276	1048746541
scaffold_group259	Scaffold_7769__1_contigs__length_1275	1276	1048747817
scaffold_group259	Scaffold_7770__1_contigs__length_1274	1275	1048749092
scaffold_group259	Scaffold_7771__1_contigs__length_1274	1275	1048750367
scaffold_group259	Scaffold_7772__1_contigs__length_1274	1275	1048751642
scaffold_group259	Scaffold_7773__1_contigs__length_1274	1275	1048752917
scaffold_group259	Scaffold_7774__1_contigs__length_1274	1275	1048754192
scaffold_group259	Scaffold_7775__1_contigs__length_1274	1275	1048755467
scaffold_group259	Scaffold_7776__1_contigs__length_1274	1275	1048756742
scaffold_group259	Scaffold_7777__1_contigs__length_1273	1274	1048758016
scaffold_group259	Scaffold_7778__1_contigs__length_1273	1274	1048759290
scaffold_group259	Scaffold_7779__1_contigs__length_1273	1274	1048760564
scaffold_group259	Scaffold_7780__1_contigs__length_1273	1274	1048761838
scaffold_group260	Scaffold_7781__1_contigs__length_1273	1274	1048763112
scaffold_group260	Scaffold_7782__1_contigs__length_1273	1274	1048764386
scaffold_group260	Scaffold_7783__1_contigs__length_1273	1274	1048765660
scaffold_group260	Scaffold_7784__1_contigs__length_1273	1274	1048766934
scaffold_group260	Scaffold_7785__1_contigs__length_1272	1273	1048768207
scaffold_group260	Scaffold_7786__1_contigs__length_1272	1273	1048769480
scaffold_group260	Scaffold_7787__1_contigs__length_1272	1273	1048770753
scaffold_group260	Scaffold_7788__1_contigs__length_1272	1273	1048772026
scaffold_group260	Scaffold_7789__1_contigs__length_1272	1273	1048773299
scaffold_group260	Scaffold_7790__1_contigs__length_1272	1273	1048774572
scaffold_group260	Scaffold_7791__1_contigs__length_1272	1273	1048775845
scaffold_group260	Scaffold_7792__1_contigs__length_1272	1273	1048777118
scaffold_group260	Scaffold_7793__1_contigs__length_1272	1273	1048778391
scaffold_group260	Scaffold_7794__1_contigs__length_1272	1273	1048779664
scaffold_group260	Scaffold_7795__1_contigs__length_1272	1273	1048780937
scaffold_group260	Scaffold_7796__1_contigs__length_1272	1273	1048782210
scaffold_group260	Scaffold_7797__1_contigs__length_1271	1272	1048783482
scaffold_group260	Scaffold_7798__1_contigs__length_1271	1272	1048784754
scaffold_group260	Scaffold_7799__1_contigs__length_1271	1272	1048786026
scaffold_group260	Scaffold_7800__1_contigs__length_1271	1272	1048787298
scaffold_group260	Scaffold_7801__1_contigs__length_1271	1272	1048788570
scaffold_group260	Scaffold_7802__1_contigs__length_1271	1272	1048789842
scaffold_group260	Scaffold_7803__1_contigs__length_1271	1272	1048791114
scaffold_group260	Scaffold_7804__1_contigs__length_1270	1271	1048792385
scaffold_group260	Scaffold_7805__1_contigs__length_1270	1271	1048793656
scaffold_group260	Scaffold_7806__1_contigs__length_1270	1271	1048794927
scaffold_group260	Scaffold_7807__1_contigs__length_1270	1271	1048796198
scaffold_group260	Scaffold_7808__1_contigs__length_1270	1271	1048797469
scaffold_group260	Scaffold_7809__1_contigs__length_1270	1271	1048798740
scaffold_group260	Scaffold_7810__1_contigs__length_1269	1270	1048800010
scaffold_group261	Scaffold_7811__1_contigs__length_1268	1269	1048801279
scaffold_group261	Scaffold_7812__1_contigs__length_1268	1269	1048802548
scaffold_group261	Scaffold_7813__1_contigs__length_1268	1269	1048803817
scaffold_group261	Scaffold_7814__1_contigs__length_1268	1269	1048805086
scaffold_group261	Scaffold_7815__1_contigs__length_1268	1269	1048806355
scaffold_group261	Scaffold_7816__1_contigs__length_1268	1269	1048807624
scaffold_group261	Scaffold_7817__1_contigs__length_1268	1269	1048808893
scaffold_group261	Scaffold_7818__1_contigs__length_1268	1269	1048810162
scaffold_group261	Scaffold_7819__1_contigs__length_1267	1268	1048811430
scaffold_group261	Scaffold_7820__1_contigs__length_1267	1268	1048812698
scaffold_group261	Scaffold_7821__1_contigs__length_1267	1268	1048813966
scaffold_group261	Scaffold_7822__1_contigs__length_1267	1268	1048815234
scaffold_group261	Scaffold_7823__1_contigs__length_1267	1268	1048816502
scaffold_group261	Scaffold_7824__1_contigs__length_1267	1268	1048817770
scaffold_group261	Scaffold_7825__1_contigs__length_1267	1268	1048819038
scaffold_group261	Scaffold_7826__1_contigs__length_1267	1268	1048820306
scaffold_group261	Scaffold_7827__1_contigs__length_1266	1267	1048821573
scaffold_group261	Scaffold_7828__1_contigs__length_1266	1267	1048822840
scaffold_group261	Scaffold_7829__1_contigs__length_1266	1267	1048824107
scaffold_group261	Scaffold_7830__1_contigs__length_1266	1267	1048825374
scaffold_group261	Scaffold_7831__1_contigs__length_1265	1266	1048826640
scaffold_group261	Scaffold_7832__1_contigs__length_1265	1266	1048827906
scaffold_group261	Scaffold_7833__1_contigs__length_1265	1266	1048829172
scaffold_group261	Scaffold_7834__1_contigs__length_1265	1266	1048830438
scaffold_group261	Scaffold_7835__1_contigs__length_1264	1265	1048831703
scaffold_group261	Scaffold_7836__1_contigs__length_1264	1265	1048832968
scaffold_group261	Scaffold_7837__1_contigs__length_1264	1265	1048834233
scaffold_group261	Scaffold_7838__1_contigs__length_1264	1265	1048835498
scaffold_group261	Scaffold_7839__1_contigs__length_1264	1265	1048836763
scaffold_group261	Scaffold_7840__1_contigs__length_1264	1265	1048838028
scaffold_group262	Scaffold_7841__1_contigs__length_1264	1265	1048839293
scaffold_group262	Scaffold_7842__1_contigs__length_1264	1265	1048840558
scaffold_group262	Scaffold_7843__1_contigs__length_1264	1265	1048841823
scaffold_group262	Scaffold_7844__1_contigs__length_1264	1265	1048843088
scaffold_group262	Scaffold_7845__1_contigs__length_1263	1264	1048844352
